DateTime,High,Low,Average,Volume BTC
2014-12-07 00:00:00,380.21,374.14,377.47,17979.34
2014-12-08 00:00:00,378.25,363.11,370.68,52056.97
2014-12-09 00:00:00,364.48,346.73,354.25,95541.52
2014-12-10 00:00:00,353.89,346.77,351.09,50346.97
2014-12-11 00:00:00,362.51,339.58,352.90,95596.27
2014-12-12 00:00:00,356.03,347.33,352.09,47042.6
2014-12-13 00:00:00,353.46,347.21,349.52,34479.98
2014-12-14 00:00:00,354.73,347.02,350.50,35450.42
2014-12-15 00:00:00,353.64,346.02,349.38,49438.65
2014-12-16 00:00:00,347.61,327.43,337.17,92245.23
2014-12-17 00:00:00,334.46,315.69,324.08,115741.54
2014-12-18 00:00:00,325.19,304.86,313.65,124717.86
2014-12-19 00:00:00,320.23,307.80,313.97,57537.9
2014-12-20 00:00:00,331.61,316.72,325.48,48189.17
2014-12-21 00:00:00,331.27,319.20,325.46,34714.56
2014-12-22 00:00:00,335.53,321.67,329.23,50129.72
2014-12-23 00:00:00,338.63,330.05,334.51,36378.16
2014-12-24 00:00:00,336.88,322.92,331.51,31808.16
2014-12-25 00:00:00,325.45,318.48,321.91,18019.8
2014-12-26 00:00:00,331.97,317.72,324.44,32645.82
2014-12-27 00:00:00,330.43,314.23,321.26,36459.31
2014-12-28 00:00:00,321.23,313.21,318.02,21847.17
2014-12-29 00:00:00,322.13,314.09,317.39,27478.37
2014-12-30 00:00:00,319.58,312.04,315.68,29271.15
2014-12-31 00:00:00,321.46,311.74,315.19,29004.09
2015-01-01 00:00:00,320.80,314.23,316.93,17741.51
2015-01-02 00:00:00,317.90,314.16,316.03,24505.85
2015-01-03 00:00:00,317.00,281.42,305.19,112020.64
2015-01-04 00:00:00,287.72,257.32,275.31,200349.62
2015-01-05 00:00:00,279.20,265.00,272.66,132278.49
2015-01-06 00:00:00,288.99,273.50,277.86,81844.55
2015-01-07 00:00:00,300.58,283.85,289.06,79851.75
2015-01-08 00:00:00,295.69,282.97,289.84,67541.9
2015-01-09 00:00:00,292.82,281.77,285.94,64850.92
2015-01-10 00:00:00,290.41,275.02,281.27,49836.42
2015-01-11 00:00:00,281.28,265.71,274.69,51026.6
2015-01-12 00:00:00,273.64,265.68,270.42,56368.38
2015-01-13 00:00:00,269.25,220.77,241.05,258186.01
2015-01-14 00:00:00,225.16,172.94,199.02,412911.84
2015-01-15 00:00:00,228.58,178.08,206.87,297610.4
2015-01-16 00:00:00,222.44,200.50,212.21,141030.91
2015-01-17 00:00:00,213.08,195.49,201.75,90241.34
2015-01-18 00:00:00,219.97,195.21,206.68,120048.19
2015-01-19 00:00:00,218.53,207.38,212.69,81526.0
2015-01-20 00:00:00,216.55,206.25,211.91,108274.1
2015-01-21 00:00:00,227.94,212.12,215.91,131268.2
2015-01-22 00:00:00,238.20,225.24,232.30,136993.92
2015-01-23 00:00:00,235.95,225.57,230.60,102179.93
2015-01-24 00:00:00,248.83,230.55,238.20,96299.13
2015-01-25 00:00:00,255.64,244.26,248.82,126476.44
2015-01-26 00:00:00,308.73,254.62,281.16,378810.17
2015-01-27 00:00:00,276.62,250.90,261.64,164592.14
2015-01-28 00:00:00,267.29,227.12,253.42,185129.5
2015-01-29 00:00:00,239.56,221.76,232.72,133778.21
2015-01-30 00:00:00,243.05,226.03,232.88,112626.69
2015-01-31 00:00:00,234.03,216.82,228.53,101057.0
2015-02-01 00:00:00,232.37,212.30,219.14,121590.49
2015-02-02 00:00:00,242.54,222.90,227.50,116686.86
2015-02-03 00:00:00,246.95,224.68,237.42,164429.0
2015-02-04 00:00:00,231.71,222.00,226.28,106598.77
2015-02-05 00:00:00,232.43,216.16,223.50,91446.57
2015-02-06 00:00:00,226.05,216.43,220.81,98963.15
2015-02-07 00:00:00,232.34,222.89,226.79,87226.88
2015-02-08 00:00:00,230.59,221.56,225.80,67603.52
2015-02-09 00:00:00,224.96,217.08,221.70,116966.55
2015-02-10 00:00:00,222.89,216.37,219.58,88955.76
2015-02-11 00:00:00,224.29,219.40,222.17,71360.4
2015-02-12 00:00:00,223.95,219.07,221.34,61625.77
2015-02-13 00:00:00,240.70,221.94,232.28,168601.27
2015-02-14 00:00:00,260.43,235.64,246.19,182483.34
2015-02-15 00:00:00,266.93,227.71,250.17,223379.22
2015-02-16 00:00:00,240.06,229.23,234.68,112742.18
2015-02-17 00:00:00,246.16,232.72,239.27,106921.77
2015-02-18 00:00:00,245.17,232.91,240.47,98284.86
2015-02-19 00:00:00,244.01,236.02,238.86,69206.12
2015-02-20 00:00:00,248.13,240.01,243.82,89856.87
2015-02-21 00:00:00,248.87,243.89,245.61,45947.6
2015-02-22 00:00:00,247.64,234.15,242.63,74678.85
2015-02-23 00:00:00,241.54,233.05,237.17,63698.41
2015-02-24 00:00:00,241.99,237.40,239.93,54386.22
2015-02-25 00:00:00,241.20,236.90,239.26,45862.26
2015-02-26 00:00:00,239.22,235.26,237.70,54132.9
2015-02-27 00:00:00,257.35,237.43,250.58,164946.52
2015-02-28 00:00:00,255.92,249.71,253.52,48072.19
2015-03-01 00:00:00,262.57,247.37,252.87,88591.04
2015-03-02 00:00:00,277.21,257.87,262.80,138883.88
2015-03-03 00:00:00,287.45,267.91,275.84,163912.12
2015-03-04 00:00:00,284.42,268.29,279.54,140256.67
2015-03-05 00:00:00,282.51,264.96,271.61,136642.0
2015-03-06 00:00:00,278.00,269.82,273.54,97594.15
2015-03-07 00:00:00,279.21,270.61,274.22,57856.67
2015-03-08 00:00:00,279.08,273.16,276.03,49659.01
2015-03-09 00:00:00,293.27,274.26,282.42,157637.19
2015-03-10 00:00:00,301.19,288.86,294.11,174779.73
2015-03-11 00:00:00,297.75,291.06,294.08,78908.66
2015-03-12 00:00:00,298.24,293.18,295.47,74376.41
2015-03-13 00:00:00,295.88,284.24,291.69,102871.84
2015-03-14 00:00:00,287.01,281.14,284.15,72774.65
2015-03-15 00:00:00,288.00,281.45,285.16,38915.96
2015-03-16 00:00:00,294.69,286.77,291.90,68228.04
2015-03-17 00:00:00,294.11,285.14,290.69,65586.25
2015-03-18 00:00:00,286.82,250.19,275.09,210420.53
2015-03-19 00:00:00,265.15,248.28,258.12,180658.85
2015-03-20 00:00:00,266.19,259.99,262.61,55846.29
2015-03-21 00:00:00,263.79,257.06,261.22,50059.25
2015-03-22 00:00:00,270.75,260.47,263.20,56573.55
2015-03-23 00:00:00,271.45,262.41,268.48,75177.46
2015-03-24 00:00:00,268.12,244.41,257.33,150632.71
2015-03-25 00:00:00,250.07,237.07,245.78,125507.03
2015-03-26 00:00:00,255.05,245.16,250.04,86382.66
2015-03-27 00:00:00,250.66,245.95,248.78,59950.63
2015-03-28 00:00:00,255.42,247.66,252.66,50940.62
2015-03-29 00:00:00,253.74,240.84,246.40,73738.92
2015-03-30 00:00:00,250.00,237.70,246.04,82447.31
2015-03-31 00:00:00,249.99,243.15,246.73,74038.66
2015-04-01 00:00:00,248.36,241.50,244.94,78367.64
2015-04-02 00:00:00,255.17,245.96,249.47,91444.4
2015-04-03 00:00:00,257.35,252.40,254.70,77224.0
2015-04-04 00:00:00,256.73,251.93,254.68,38949.35
2015-04-05 00:00:00,261.95,253.88,257.05,61419.38
2015-04-06 00:00:00,262.43,255.07,258.61,67565.73
2015-04-07 00:00:00,257.78,253.12,255.52,59435.2
2015-04-08 00:00:00,256.21,244.29,250.49,108953.28
2015-04-09 00:00:00,247.43,239.40,244.86,77002.33
2015-04-10 00:00:00,244.65,232.99,239.07,107340.06
2015-04-11 00:00:00,240.10,234.36,237.11,55486.22
2015-04-12 00:00:00,239.06,234.73,237.75,39914.32
2015-04-13 00:00:00,238.06,222.72,233.81,127432.88
2015-04-14 00:00:00,226.45,216.76,221.73,129297.62
2015-04-15 00:00:00,225.20,219.32,222.56,85702.31
2015-04-16 00:00:00,231.00,224.62,228.45,92683.91
2015-04-17 00:00:00,229.75,222.64,225.69,77781.74
2015-04-18 00:00:00,225.54,222.13,224.25,45892.75
2015-04-19 00:00:00,227.55,222.81,225.53,54499.41
2015-04-20 00:00:00,227.24,222.56,225.13,69545.09
2015-04-21 00:00:00,235.90,225.65,227.80,94752.55
2015-04-22 00:00:00,239.42,234.14,236.45,84747.03
2015-04-23 00:00:00,238.77,234.48,236.36,51454.82
2015-04-24 00:00:00,237.86,230.92,233.40,75848.93
2015-04-25 00:00:00,233.87,226.76,230.39,49898.09
2015-04-26 00:00:00,227.67,215.44,220.06,109644.73
2015-04-27 00:00:00,234.31,218.49,222.15,145925.71
2015-04-28 00:00:00,231.08,224.41,227.39,72458.64
2015-04-29 00:00:00,229.08,225.49,227.30,68854.05
2015-04-30 00:00:00,240.53,226.28,232.83,126511.73
2015-05-01 00:00:00,239.72,233.19,236.33,67090.57
2015-05-02 00:00:00,237.85,233.27,236.22,40498.94
2015-05-03 00:00:00,244.55,235.80,240.85,62154.89
2015-05-04 00:00:00,243.91,238.48,241.04,75485.93
2015-05-05 00:00:00,240.85,233.44,237.02,87728.44
2015-05-06 00:00:00,238.11,230.00,236.09,113279.85
2015-05-07 00:00:00,239.98,229.39,233.14,102553.76
2015-05-08 00:00:00,247.11,236.95,240.89,97282.21
2015-05-09 00:00:00,248.50,240.39,243.58,67537.65
2015-05-10 00:00:00,246.17,240.06,242.60,47606.82
2015-05-11 00:00:00,245.34,240.07,242.49,73030.04
2015-05-12 00:00:00,244.72,241.51,243.21,64002.59
2015-05-13 00:00:00,246.21,238.21,243.55,96566.48
2015-05-14 00:00:00,246.17,236.01,243.75,68545.45
2015-05-15 00:00:00,238.82,238.82,238.82,51711.49
2015-05-16 00:00:00,240.89,237.02,239.12,33580.03
2015-05-17 00:00:00,240.30,237.40,238.75,33680.29
2015-05-18 00:00:00,238.59,233.54,237.24,62237.95
2015-05-19 00:00:00,235.74,232.59,234.32,49536.82
2015-05-20 00:00:00,236.24,233.39,234.90,57250.27
2015-05-21 00:00:00,237.74,234.50,236.41,52877.46
2015-05-22 00:00:00,241.56,235.92,238.04,89600.32
2015-05-23 00:00:00,241.94,238.90,240.65,40985.68
2015-05-24 00:00:00,243.05,238.90,240.88,35383.47
2015-05-25 00:00:00,242.08,235.78,239.51,42926.25
2015-05-26 00:00:00,239.23,235.74,238.12,55199.37
2015-05-27 00:00:00,241.34,237.25,239.03,60894.48
2015-05-28 00:00:00,239.66,237.50,238.61,45967.26
2015-05-29 00:00:00,239.37,236.96,238.35,49820.48
2015-05-30 00:00:00,238.72,232.97,235.75,49195.4
2015-05-31 00:00:00,235.10,229.89,233.76,47466.73
2015-06-01 00:00:00,232.54,222.13,228.08,103334.62
2015-06-02 00:00:00,227.86,223.55,225.61,79367.92
2015-06-03 00:00:00,229.12,225.25,227.59,69505.24
2015-06-04 00:00:00,228.15,225.04,226.90,57750.96
2015-06-05 00:00:00,227.68,224.26,226.14,68158.95
2015-06-06 00:00:00,228.43,225.53,226.96,39158.93
2015-06-07 00:00:00,227.83,224.00,226.17,45553.4
2015-06-08 00:00:00,230.53,222.12,227.17,89600.95
2015-06-09 00:00:00,232.87,228.13,231.13,68320.24
2015-06-10 00:00:00,233.95,230.42,231.78,51723.23
2015-06-11 00:00:00,233.37,230.22,231.56,52031.14
2015-06-12 00:00:00,234.18,230.91,232.20,49852.58
2015-06-13 00:00:00,234.30,230.43,232.22,44779.81
2015-06-14 00:00:00,236.74,233.11,234.76,38601.88
2015-06-15 00:00:00,238.82,234.40,236.47,74881.26
2015-06-16 00:00:00,252.84,236.80,242.65,144305.47
2015-06-17 00:00:00,258.27,246.94,251.68,140341.88
2015-06-18 00:00:00,253.22,244.56,249.62,92755.44
2015-06-19 00:00:00,252.62,244.90,249.28,76299.02
2015-06-20 00:00:00,247.36,241.51,244.54,67514.44
2015-06-21 00:00:00,248.50,243.64,246.10,32059.02
2015-06-22 00:00:00,249.50,244.48,246.90,61859.72
2015-06-23 00:00:00,249.06,245.16,247.05,51794.18
2015-06-24 00:00:00,248.93,242.09,245.20,61159.8
2015-06-25 00:00:00,246.44,241.90,244.36,53023.23
2015-06-26 00:00:00,245.86,243.31,244.53,48723.51
2015-06-27 00:00:00,252.72,244.56,248.04,66735.57
2015-06-28 00:00:00,252.42,248.45,250.51,47230.7
2015-06-29 00:00:00,258.30,250.36,254.25,110943.97
2015-06-30 00:00:00,269.21,256.30,263.29,142480.26
2015-07-01 00:00:00,265.66,256.71,260.75,87017.0
2015-07-02 00:00:00,263.04,256.16,258.75,70341.77
2015-07-03 00:00:00,258.71,254.78,257.02,58075.56
2015-07-04 00:00:00,263.37,255.74,259.27,48176.17
2015-07-05 00:00:00,274.83,259.37,264.70,136538.56
2015-07-06 00:00:00,277.77,268.05,272.44,146220.63
2015-07-07 00:00:00,272.67,266.00,269.16,80101.58
2015-07-08 00:00:00,275.62,265.95,270.09,98167.11
2015-07-09 00:00:00,274.24,267.65,271.21,89677.19
2015-07-10 00:00:00,296.62,269.23,281.69,249067.4
2015-07-11 00:00:00,299.81,283.46,292.13,101640.3
2015-07-12 00:00:00,315.22,292.39,305.00,141241.67
2015-07-13 00:00:00,311.51,280.86,294.45,174609.57
2015-07-14 00:00:00,297.55,287.04,291.83,78990.97
2015-07-15 00:00:00,295.33,286.01,291.85,76800.77
2015-07-16 00:00:00,292.81,275.89,283.33,137926.8
2015-07-17 00:00:00,281.26,273.01,278.23,81454.84
2015-07-18 00:00:00,284.02,265.84,278.17,73605.43
2015-07-19 00:00:00,277.23,273.37,275.84,38350.39
2015-07-20 00:00:00,280.68,274.27,277.78,64978.2
2015-07-21 00:00:00,280.32,280.32,280.32,55236.31
2015-07-22 00:00:00,277.70,277.70,277.70,56856.87
2015-07-23 00:00:00,278.73,278.73,278.73,43961.78
2015-07-24 00:00:00,282.91,282.91,282.91,91665.26
2015-07-25 00:00:00,289.30,289.30,289.30,48854.32
2015-07-26 00:00:00,291.46,291.46,291.46,36387.22
2015-07-27 00:00:00,291.95,291.95,291.95,76093.02
2015-07-28 00:00:00,295.65,295.65,295.65,63103.08
2015-07-29 00:00:00,292.61,292.61,292.61,59569.6
2015-07-30 00:00:00,289.70,289.70,289.70,52214.46
2015-07-31 00:00:00,286.98,286.98,286.98,59283.39
2015-08-01 00:00:00,283.29,283.29,283.29,47909.34
2015-08-02 00:00:00,281.86,281.86,281.86,39833.3
2015-08-03 00:00:00,284.13,284.13,284.13,49952.9
2015-08-04 00:00:00,285.44,285.44,285.44,52939.73
2015-08-05 00:00:00,285.07,285.07,285.07,47943.32
2015-08-06 00:00:00,282.03,282.03,282.03,46848.1
2015-08-07 00:00:00,280.86,280.86,280.86,56585.59
2015-08-08 00:00:00,276.18,276.18,276.18,78840.3
2015-08-09 00:00:00,264.37,264.37,264.37,75052.55
2015-08-10 00:00:00,266.12,266.12,266.12,55597.09
2015-08-11 00:00:00,267.42,267.42,267.42,58723.26
2015-08-12 00:00:00,269.62,269.62,269.62,71180.31
2015-08-13 00:00:00,266.61,266.61,266.61,69323.98
2015-08-14 00:00:00,266.22,266.22,266.22,58532.15
2015-08-15 00:00:00,267.45,267.45,267.45,38575.29
2015-08-16 00:00:00,260.78,260.78,260.78,82434.98
2015-08-17 00:00:00,259.28,259.28,259.28,59518.01
2015-08-18 00:00:00,256.94,256.94,256.94,96580.96
2015-08-19 00:00:00,234.34,234.34,234.34,277282.17
2015-08-20 00:00:00,233.26,233.26,233.26,108540.13
2015-08-21 00:00:00,235.52,235.52,235.52,68842.47
2015-08-22 00:00:00,231.89,231.89,231.89,82624.49
2015-08-23 00:00:00,230.52,230.52,230.52,61895.02
2015-08-24 00:00:00,222.40,222.40,222.40,212235.35
2015-08-25 00:00:00,214.71,214.71,214.71,234473.02
2015-08-26 00:00:00,225.97,225.97,225.97,113119.09
2015-08-27 00:00:00,227.09,227.09,227.09,70476.4
2015-08-28 00:00:00,228.33,228.33,228.33,105170.92
2015-08-29 00:00:00,231.91,231.91,231.91,52320.75
2015-08-30 00:00:00,230.35,230.35,230.35,58966.76
2015-08-31 00:00:00,229.97,229.97,229.97,66989.88
2015-09-01 00:00:00,230.43,230.43,230.43,70840.34
2015-09-02 00:00:00,228.99,228.99,228.99,67169.97
2015-09-03 00:00:00,230.77,230.77,230.77,82628.12
2015-09-04 00:00:00,232.65,230.00,231.38,74941.13
2015-09-05 00:00:00,237.72,231.19,233.56,72668.93
2015-09-06 00:00:00,244.45,236.14,240.44,82636.3
2015-09-07 00:00:00,243.26,239.52,241.37,67203.12
2015-09-08 00:00:00,247.07,240.71,244.13,92097.87
2015-09-09 00:00:00,246.35,239.80,242.79,81645.8
2015-09-10 00:00:00,242.85,237.66,240.50,75224.53
2015-09-11 00:00:00,243.44,240.05,241.92,57889.62
2015-09-12 00:00:00,242.84,236.33,240.93,60995.85
2015-09-13 00:00:00,238.21,229.93,234.80,62607.3
2015-09-14 00:00:00,232.98,229.14,230.40,77620.84
2015-09-15 00:00:00,239.03,230.89,232.22,65228.58
2015-09-16 00:00:00,233.52,229.09,230.86,75793.92
2015-09-17 00:00:00,236.61,230.30,233.35,79946.96
2015-09-18 00:00:00,236.11,232.31,234.74,71163.46
2015-09-19 00:00:00,235.37,232.34,233.86,45795.06
2015-09-20 00:00:00,234.69,231.23,233.12,50554.36
2015-09-21 00:00:00,232.40,227.60,229.44,73433.76
2015-09-22 00:00:00,233.63,226.41,230.51,99126.1
2015-09-23 00:00:00,233.44,231.05,232.27,61312.76
2015-09-24 00:00:00,240.08,230.48,233.98,90761.8
2015-09-25 00:00:00,238.62,234.32,236.68,77497.47
2015-09-26 00:00:00,237.34,235.01,236.30,46830.17
2015-09-27 00:00:00,236.77,232.99,235.25,44978.04
2015-09-28 00:00:00,241.14,233.95,238.43,86937.42
2015-09-29 00:00:00,242.00,238.10,239.83,83389.6
2015-09-30 00:00:00,240.04,237.37,238.73,68234.76
2015-10-01 00:00:00,240.66,237.53,238.88,71884.07
2015-10-02 00:00:00,240.76,238.05,239.34,67195.72
2015-10-03 00:00:00,241.68,238.16,240.15,54245.85
2015-10-04 00:00:00,242.39,239.58,241.04,41111.37
2015-10-05 00:00:00,242.53,238.31,240.38,85683.43
2015-10-06 00:00:00,249.41,242.06,245.11,100483.27
2015-10-07 00:00:00,248.71,244.41,246.92,79774.83
2015-10-08 00:00:00,246.99,244.56,245.93,59087.76
2015-10-09 00:00:00,247.27,244.48,246.12,51540.56
2015-10-10 00:00:00,248.02,245.57,246.96,47879.08
2015-10-11 00:00:00,251.06,247.06,248.91,49531.34
2015-10-12 00:00:00,250.04,246.21,248.47,52691.0
2015-10-13 00:00:00,252.08,245.78,249.32,96781.52
2015-10-14 00:00:00,256.68,251.42,253.51,86463.31
2015-10-15 00:00:00,258.03,254.03,256.21,78920.95
2015-10-16 00:00:00,267.82,256.22,261.38,122473.01
2015-10-17 00:00:00,275.22,263.65,270.02,138399.88
2015-10-18 00:00:00,273.39,262.61,267.92,65504.24
2015-10-19 00:00:00,266.81,262.18,264.92,80171.25
2015-10-20 00:00:00,273.44,265.62,269.08,95055.4
2015-10-21 00:00:00,273.20,265.73,269.80,77349.48
2015-10-22 00:00:00,279.58,268.61,273.23,117337.36
2015-10-23 00:00:00,280.34,274.65,277.64,87213.97
2015-10-24 00:00:00,284.53,279.09,281.72,69748.18
2015-10-25 00:00:00,295.79,283.55,290.17,137538.72
2015-10-26 00:00:00,288.29,281.95,285.39,94302.8
2015-10-27 00:00:00,298.49,287.56,293.40,135858.49
2015-10-28 00:00:00,307.78,295.23,301.68,145691.99
2015-10-29 00:00:00,319.85,302.32,310.62,159301.23
2015-10-30 00:00:00,334.82,314.47,325.42,207228.83
2015-10-31 00:00:00,333.25,308.77,323.74,135458.67
2015-11-01 00:00:00,328.90,311.23,318.74,98126.11
2015-11-02 00:00:00,365.95,322.90,336.06,261350.42
2015-11-03 00:00:00,419.07,357.45,382.99,496974.13
2015-11-04 00:00:00,496.59,374.37,447.05,609344.82
2015-11-05 00:00:00,446.42,370.67,400.66,407457.62
2015-11-06 00:00:00,396.07,352.40,372.65,326083.16
2015-11-07 00:00:00,392.66,372.26,384.50,119114.13
2015-11-08 00:00:00,391.53,367.88,383.67,108008.86
2015-11-09 00:00:00,387.48,362.03,376.16,159364.45
2015-11-10 00:00:00,383.17,327.71,366.71,262864.03
2015-11-11 00:00:00,342.28,300.39,316.65,330104.69
2015-11-12 00:00:00,345.56,312.87,328.21,216360.81
2015-11-13 00:00:00,342.69,325.79,334.54,136664.17
2015-11-14 00:00:00,341.67,330.33,334.98,97882.16
2015-11-15 00:00:00,336.59,316.48,329.09,114788.79
2015-11-16 00:00:00,333.69,315.36,322.52,121279.07
2015-11-17 00:00:00,341.25,330.05,335.43,127997.13
2015-11-18 00:00:00,339.48,331.24,335.34,104278.62
2015-11-19 00:00:00,341.62,325.76,332.58,114247.92
2015-11-20 00:00:00,328.47,313.24,320.96,137508.78
2015-11-21 00:00:00,331.43,320.09,326.23,61942.62
2015-11-22 00:00:00,331.92,321.42,325.78,46345.42
2015-11-23 00:00:00,328.75,321.67,324.43,59189.43
2015-11-24 00:00:00,331.44,319.51,323.65,69882.2
2015-11-25 00:00:00,339.21,316.74,324.54,105455.7
2015-11-26 00:00:00,368.80,329.43,343.40,269222.57
2015-11-27 00:00:00,364.06,347.05,355.99,134863.05
2015-11-28 00:00:00,364.70,352.04,356.51,76930.65
2015-11-29 00:00:00,373.75,356.13,362.35,86905.3
2015-11-30 00:00:00,383.01,369.95,376.91,166039.94
2015-12-01 00:00:00,381.97,356.06,368.63,146519.98
2015-12-02 00:00:00,364.53,349.21,357.02,126911.54
2015-12-03 00:00:00,374.13,356.92,364.62,115391.87
2015-12-04 00:00:00,367.19,356.60,362.00,74814.06
2015-12-05 00:00:00,391.48,364.09,376.06,145524.13
2015-12-06 00:00:00,403.10,387.15,394.53,168016.41
2015-12-07 00:00:00,402.30,384.54,394.41,128718.25
2015-12-08 00:00:00,419.09,392.16,397.32,109048.28
2015-12-09 00:00:00,426.26,406.61,418.59,169813.92
2015-12-10 00:00:00,422.62,411.47,416.70,99923.19
2015-12-11 00:00:00,453.64,416.50,433.37,218463.26
2015-12-12 00:00:00,470.22,409.46,432.72,276574.66
2015-12-13 00:00:00,443.85,423.78,436.76,104157.34
2015-12-14 00:00:00,448.34,429.78,441.91,274925.31
2015-12-15 00:00:00,466.62,444.12,457.22,153959.27
2015-12-16 00:00:00,467.09,442.72,457.34,211543.91
2015-12-17 00:00:00,462.93,449.02,456.03,85265.62
2015-12-18 00:00:00,468.59,454.67,461.29,106938.98
2015-12-19 00:00:00,467.10,456.63,464.03,84321.89
2015-12-20 00:00:00,463.63,434.60,454.71,146872.98
2015-12-21 00:00:00,446.38,426.91,438.24,154925.94
2015-12-22 00:00:00,445.45,436.02,440.49,93933.97
2015-12-23 00:00:00,446.62,436.98,442.08,85223.98
2015-12-24 00:00:00,460.35,444.20,455.24,99057.77
2015-12-25 00:00:00,459.61,452.43,455.98,61665.88
2015-12-26 00:00:00,458.15,405.71,430.63,254700.73
2015-12-27 00:00:00,425.86,409.61,419.61,97632.16
2015-12-28 00:00:00,430.72,419.04,425.84,98522.71
2015-12-29 00:00:00,435.16,421.74,426.94,97212.03
2015-12-30 00:00:00,435.83,423.29,430.72,89554.59
2015-12-31 00:00:00,434.07,416.40,427.23,86762.67
2016-01-01 00:00:00,437.43,429.02,433.86,63166.32
2016-01-02 00:00:00,437.34,432.31,434.70,48382.83
2016-01-03 00:00:00,435.91,425.78,431.25,72525.66
2016-01-04 00:00:00,436.22,429.12,432.09,69064.74
2016-01-05 00:00:00,437.82,431.14,433.34,64571.78
2016-01-06 00:00:00,434.36,428.24,432.23,63352.65
2016-01-07 00:00:00,460.38,431.64,449.62,170959.51
2016-01-08 00:00:00,463.69,448.22,456.00,105583.63
2016-01-09 00:00:00,456.08,448.46,451.75,53484.83
2016-01-10 00:00:00,451.36,442.69,446.70,61292.19
2016-01-11 00:00:00,452.51,444.69,448.74,70092.11
2016-01-12 00:00:00,450.73,436.40,448.60,68205.35
2016-01-13 00:00:00,438.13,423.18,431.18,119041.62
2016-01-14 00:00:00,435.78,429.53,432.41,55488.87
2016-01-15 00:00:00,431.38,362.33,403.18,340111.7
2016-01-16 00:00:00,392.07,354.69,372.47,234469.76
2016-01-17 00:00:00,391.80,379.65,385.85,88103.95
2016-01-18 00:00:00,389.58,377.18,384.91,82680.55
2016-01-19 00:00:00,389.38,379.72,385.61,80339.74
2016-01-20 00:00:00,425.46,377.04,394.30,234891.28
2016-01-21 00:00:00,423.26,406.65,415.17,113537.15
2016-01-22 00:00:00,411.85,375.94,395.35,180761.21
2016-01-23 00:00:00,395.74,382.58,390.34,88174.95
2016-01-24 00:00:00,406.83,388.35,398.22,91135.38
2016-01-25 00:00:00,404.35,389.08,397.98,98626.68
2016-01-26 00:00:00,400.57,391.82,396.03,78679.31
2016-01-27 00:00:00,399.93,393.37,397.40,68676.52
2016-01-28 00:00:00,398.86,380.98,386.56,107055.49
2016-01-29 00:00:00,386.23,365.40,377.41,178114.29
2016-01-30 00:00:00,383.09,377.54,380.70,54319.27
2016-01-31 00:00:00,383.34,367.84,380.60,66262.15
2016-02-01 00:00:00,380.66,369.13,375.03,105057.84
2016-02-02 00:00:00,379.14,373.82,376.92,78983.12
2016-02-03 00:00:00,378.97,369.19,375.56,85531.0
2016-02-04 00:00:00,393.25,371.48,380.51,134333.14
2016-02-05 00:00:00,392.65,386.26,389.02,82866.52
2016-02-06 00:00:00,388.34,372.98,378.42,99725.52
2016-02-07 00:00:00,382.53,375.70,378.74,56741.37
2016-02-08 00:00:00,381.65,373.77,378.33,85279.52
2016-02-09 00:00:00,379.69,372.75,374.85,75162.77
2016-02-10 00:00:00,387.32,375.05,381.09,123079.7
2016-02-11 00:00:00,384.56,374.84,379.78,94197.33
2016-02-12 00:00:00,387.85,378.62,383.12,85110.69
2016-02-13 00:00:00,393.79,386.52,390.52,62888.45
2016-02-14 00:00:00,408.57,393.08,400.51,95518.68
2016-02-15 00:00:00,410.90,397.82,404.46,111384.52
2016-02-16 00:00:00,410.01,400.36,404.68,93824.96
2016-02-17 00:00:00,422.52,406.42,415.28,123211.37
2016-02-18 00:00:00,426.85,416.21,420.80,98653.01
2016-02-19 00:00:00,425.55,416.41,420.92,70932.11
2016-02-20 00:00:00,443.72,420.87,431.25,139943.81
2016-02-21 00:00:00,448.96,428.70,439.32,131847.07
2016-02-22 00:00:00,441.50,431.63,437.45,85325.94
2016-02-23 00:00:00,442.79,418.29,429.85,123078.07
2016-02-24 00:00:00,427.58,414.35,423.54,90733.87
2016-02-25 00:00:00,429.42,420.43,424.66,72742.65
2016-02-26 00:00:00,433.95,419.71,425.47,78801.85
2016-02-27 00:00:00,436.48,431.89,434.18,58483.8
2016-02-28 00:00:00,437.39,424.78,431.30,69579.67
2016-02-29 00:00:00,441.99,431.58,437.64,98934.12
2016-03-01 00:00:00,440.43,432.11,436.43,98276.05
2016-03-02 00:00:00,437.95,424.63,434.22,85278.38
2016-03-03 00:00:00,428.07,418.71,423.56,112057.01
2016-03-04 00:00:00,426.88,410.51,422.41,105203.64
2016-03-05 00:00:00,412.04,392.91,405.29,161047.05
2016-03-06 00:00:00,412.62,394.85,405.38,84797.83
2016-03-07 00:00:00,417.32,404.79,411.50,95203.79
2016-03-08 00:00:00,418.43,412.85,415.33,79211.98
2016-03-09 00:00:00,418.07,412.51,415.38,70404.78
2016-03-10 00:00:00,421.03,415.02,417.85,93110.58
2016-03-11 00:00:00,426.10,418.29,422.33,87096.76
2016-03-12 00:00:00,423.55,411.19,416.76,80538.13
2016-03-13 00:00:00,419.25,412.41,415.67,50413.4
2016-03-14 00:00:00,419.07,413.91,416.43,72948.98
2016-03-15 00:00:00,420.87,416.90,419.10,72144.29
2016-03-16 00:00:00,421.44,417.11,419.08,70447.01
